SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
24001,HARYANA KA BHAVISHYA,HARHIN/2016/75399,07-06-2018,Hindi,Fortnightly,JAGDISH CHANDAR AHUJA,JAGDISH CHANDAR AHUJA,Haryana,Panipat,View  registration details for HARYANA KA BHAVISHYA (HARHIN/2016/75399)
24002,Haryana ka paigam,HRHIN/26/A3461,11-05-2026,Hindi,Monthly,SATYAM NAGPAL,SATYAM NAGPAL,Haryana,Yamunanagar,View  registration details for Haryana ka paigam (HRHIN/26/A3461)
24003,HARYANA KI AAWAZ,HARHIN/2009/37238,27-06-2012,Hindi,Daily,MUKESH KUMAR ROHILLA,MUKESH KUMAR ROHILLA,Haryana,Bhiwani,View  registration details for HARYANA KI AAWAZ (HARHIN/2009/37238)
24004,HARYANA KI AAWAZ,CHAHIN/2016/70094,24-01-2017,Hindi,Daily,MUKESH KUMAR ROHILLA,MUKESH KUMAR ROHILLA,Chandigarh,Chandigarh,View  registration details for HARYANA KI AAWAZ (CHAHIN/2016/70094)
24005,HARYANA KI DHADKAN,HARHIN/2018/75628,25-06-2018,Hindi,Monthly,NARINDER SINGH,NARINDER SINGH,Haryana,Panipat,View  registration details for HARYANA KI DHADKAN (HARHIN/2018/75628)
24006,HARYANA KI GOONJ,HARHIN/2004/13216,20-09-2004,Hindi,Daily,RAJ BALA,RAJBALA,Haryana,Fatehabad,View  registration details for HARYANA KI GOONJ (HARHIN/2004/13216)
24007,HARYANA KI TAKDEER,HARHIN/2007/23355,24-03-2008,Hindi,Daily,MAHESH SHARMA,MAHESH SHARMA,Haryana,Fatehabad,View  registration details for HARYANA KI TAKDEER (HARHIN/2007/23355)
24008,HARYANA MAIL,HARHIN/2012/47672,28-01-2013,Hindi,Daily,Rishi Narayan Acharya,SHIVA PUBLICATIONS,Haryana,Gurugram,View  registration details for HARYANA MAIL (HARHIN/2012/47672)
24009,HARYANA MAITRI TIMES,HARHIN/2014/64106,09-09-2015,Hindi,Weekly,MOHINDER RATHEE,MOHINDER RATHEE,Haryana,Karnal,View  registration details for HARYANA MAITRI TIMES (HARHIN/2014/64106)
24010,HARYANA MARCH,HARHIN/2001/03528,03-04-2001,Hindi,Weekly,MAN SINGH VERMA,HARYANA LAGHOO SAMACHAR PATRA ASSOCIATION,Haryana,Hisar,View  registration details for HARYANA MARCH (HARHIN/2001/03528)
24011,HARYANA NEWS AND VIEWS,HARHIN/2021/82831,22-11-2022,Hindi,Weekly,SANJEEV ANAND,SANJEEV ANAND,Haryana,Ambala,View  registration details for HARYANA NEWS AND VIEWS (HARHIN/2021/82831)
24012,HARYANA NEWS FLASH,HARHIN/2008/27758,18-05-2009,Hindi,Weekly,DEEPAK SHARMA,DEEPAK SHARMA,Haryana,Fatehabad,View  registration details for HARYANA NEWS FLASH (HARHIN/2008/27758)
24013,HARYANA NOW,HARBIL/2016/69462,06-12-2016,"English, HINDI",Weekly,ANIL ARYA,ANIL ARYA,Haryana,Gurugram,View  registration details for HARYANA NOW (HARBIL/2016/69462)
24014,HARYANA PRABHAT TIMES,HARHIN/2015/64680,09-11-2015,Hindi,Fortnightly,SUSHIL SINGH,SUSHIL SINGH,Haryana,Faridabad,View  registration details for HARYANA PRABHAT TIMES (HARHIN/2015/64680)
24015,HARYANA RATH,HARHIN/2014/70620,06-03-2017,Hindi,Weekly,MOHAN LAL,MOHAN LAL,Haryana,Rewari,View  registration details for HARYANA RATH (HARHIN/2014/70620)
24016,HARYANA REVIEW,10412,12-12-2005,English,Fortnightly,AMIT KUMAR AGRAWAL,INFORMATION PUBLIC RELATIONS & LANGUAGES DEPARTMENT HARYANA,Chandigarh,Chandigarh,View  registration details for HARYANA REVIEW (10412)
24017,HARYANA SANGAM,HRHIN/26/A4177,25-05-2026,Hindi,Monthly,SUBHASH JAIN,SUBHASH JAIN,Haryana,Panipat,View  registration details for HARYANA SANGAM (HRHIN/26/A4177)
24018,HARYANA SANJEEVANI,HARHIN/2013/62301,01-06-2015,Hindi,Weekly,VED PARKASH SHARMA,VED PARKASH SHARMA,Haryana,Sonipat,View  registration details for HARYANA SANJEEVANI (HARHIN/2013/62301)
24019,HARYANA SANWAD,16190,06-01-1968,Hindi,Monthly,RAJESH KUMAR KHULLAR,PUBLIC RELATION DEPT FOR HARYANA GOVT,Chandigarh,Chandigarh,View  registration details for HARYANA SANWAD (16190)
24020,HARYANA SATTA,HARHIN/2015/64778,17-11-2015,Hindi,Weekly,AMIT RANJAN,AMIT RANJAN,Haryana,Gurugram,View  registration details for HARYANA SATTA (HARHIN/2015/64778)
24021,HARYANA SHAKTI,HARHIN/2010/39516,14-11-2011,Hindi,Weekly,RAJIV KUMAR MEHTA,RAJIV KUMAR MEHTA,Haryana,Karnal,View  registration details for HARYANA SHAKTI (HARHIN/2010/39516)
24022,HARYANA STAR,HARHIN/2011/52386,03-10-2013,Hindi,Monthly,SANJAY TYAGI,SANJAY TYAGI,Haryana,Panipat,View  registration details for HARYANA STAR (HARHIN/2011/52386)
24023,HARYANA SWABHIMAN,CHHIN/26/A6052,25-07-2026,Hindi,Daily,Balram sharma,Balram sharma,Chandigarh,Chandigarh,View  registration details for HARYANA SWABHIMAN (CHHIN/26/A6052)
24024,HARYANA SWABHIMAN,HARBIL/2019/78445,10-02-2020,"English, HINDI",Monthly,BALRAM SHARMA,BALRAM SHARMA,Haryana,Rohtak,View  registration details for HARYANA SWABHIMAN (HARBIL/2019/78445)
24025,HARYANA SWABHIMAN,HRHIN/26/A5811,15-07-2026,HINDI,Daily,Balram sharma,Balram sharma,Haryana,Gurugram,View  registration details for HARYANA SWABHIMAN (HRHIN/26/A5811)
24026,Haryana Swabhiman,DLHIN/26/A2288,08-04-2026,Hindi,Daily,Balram sharma,Balram sharma,Delhi,New Delhi,View  registration details for Haryana Swabhiman (DLHIN/26/A2288)
24027,HARYANA SWABHIMAN,HRHIN/25/A1068,05-06-2025,HINDI,Daily,Balram sharma,Balram sharma,Haryana,Rohtak,View  registration details for HARYANA SWABHIMAN (HRHIN/25/A1068)
24028,HARYANA TENDER AND BUSINESS,51175,10-11-1994,Hindi,Weekly,J.D AGGARWAL,J.D AGGARWAL,Haryana,Gurugram,View  registration details for HARYANA TENDER AND BUSINESS (51175)
